settlement_date,settlement_period,period_start_utc,BIOMASS,CCGT,COAL,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,WIND,INTELEC,INTEW,INTFR,INTGRNL,INTIFA2,INTIRL,INTNED,INTNEM,INTNSL,INTVKL,INDO,ITSDO
2016-01-05,15,2016-01-05T07:00:00Z,,14339,4899,777,7775,0,0,2071,402,3598,,152,1996,,,110,1014,,,,,
2016-01-05,16,2016-01-05T07:30:00Z,,16317,5021,777,7774,0,0,2072,594,3769,,22,1996,,,-48,1028,,,,,
2016-01-05,17,2016-01-05T08:00:00Z,,16967,5309,772,7772,0,0,2079,774,3998,,-68,1996,,,-136,1022,,,,,
2016-01-05,18,2016-01-05T08:30:00Z,,17094,5390,782,7776,0,0,2082,344,4329,,-122,1996,,,-90,1002,,,,,
2016-01-05,19,2016-01-05T09:00:00Z,,17626,5516,810,7769,0,0,2083,462,4272,,-192,1996,,,-50,1010,,,,,
2016-01-05,20,2016-01-05T09:30:00Z,,18027,5522,810,7764,0,0,2078,482,4253,,-220,1996,,,-86,996,,,,,
2016-01-05,21,2016-01-05T10:00:00Z,,18082,5576,809,7775,0,0,2070,362,4178,,-240,1996,,,-62,1000,,,,,
2016-01-05,22,2016-01-05T10:30:00Z,,18234,5529,846,7777,0,0,2075,424,4092,,-240,1996,,,-62,996,,,,,
2016-01-05,23,2016-01-05T11:00:00Z,,17992,5694,899,7787,0,0,2083,588,4014,,-268,1996,,,-48,1016,,,,,
2016-01-05,24,2016-01-05T11:30:00Z,,18126,5876,891,7804,0,0,2084,878,3525,,-236,1998,,,-48,1010,,,,,
2016-01-05,25,2016-01-05T12:00:00Z,,18331,6185,892,7817,0,0,2079,582,3521,,-178,1998,,,-114,992,,,,,
2016-01-05,26,2016-01-05T12:30:00Z,,18147,6331,879,7812,0,0,2078,606,3374,,-196,1998,,,-56,1002,,,,,
2016-01-05,27,2016-01-05T13:00:00Z,,18324,6459,916,7813,0,0,2086,604,3152,,-238,1998,,,-64,1002,,,,,
2016-01-05,28,2016-01-05T13:30:00Z,,18482,6602,937,7815,0,0,2089,556,3028,,-310,1998,,,-64,994,,,,,
2016-01-05,29,2016-01-05T14:00:00Z,,18622,6711,945,7815,0,0,2088,604,2977,,-310,1998,,,-64,1014,,,,,
2016-01-05,30,2016-01-05T14:30:00Z,,18660,6944,939,7820,0,0,2090,474,2871,,-312,1998,,,-64,986,,,,,
2016-01-05,31,2016-01-05T15:00:00Z,,18506,7519,925,7813,0,0,2091,336,2894,,-354,1998,,,-64,986,,,,,
2016-01-05,32,2016-01-05T15:30:00Z,,18941,8236,917,7809,0,0,2091,448,2873,,-356,1998,,,-64,1014,,,,,
2016-01-05,33,2016-01-05T16:00:00Z,,19775,9461,929,7807,0,0,2092,650,2614,,-332,1998,,,-146,1030,,,,,
2016-01-05,34,2016-01-05T16:30:00Z,,20617,9989,1024,7803,29,0,2093,1368,2405,,-380,1998,,,-244,1012,,,,,
2016-01-05,35,2016-01-05T17:00:00Z,,20751,10162,1024,7808,168,0,2095,1264,2406,,-428,1998,,,-248,976,,,,,
2016-01-05,36,2016-01-05T17:30:00Z,,20627,10423,1023,7810,80,0,2092,1256,2408,,-442,1998,,,-252,996,,,,,
2016-01-05,37,2016-01-05T18:00:00Z,,20842,10566,1024,7806,42,0,2094,916,2289,,-448,1998,,,-212,1010,,,,,
2016-01-05,38,2016-01-05T18:30:00Z,,20642,10536,1023,7811,0,0,2095,632,2178,,-472,1998,,,-204,998,,,,,
2016-01-05,39,2016-01-05T19:00:00Z,,20231,9913,1023,7812,0,0,2094,736,2229,,-416,1998,,,-196,1008,,,,,
2016-01-05,40,2016-01-05T19:30:00Z,,20171,9485,1024,7815,0,0,2097,400,2319,,-324,1216,,,-196,1006,,,,,
2016-01-05,41,2016-01-05T20:00:00Z,,19659,8364,1022,7815,0,0,2095,468,2309,,-314,1186,,,-90,1004,,,,,
2016-01-05,42,2016-01-05T20:30:00Z,,18637,7052,1022,7811,0,0,2094,554,2286,,-272,1496,,,24,1032,,,,,
2016-01-05,43,2016-01-05T21:00:00Z,,17335,6343,1021,7816,0,0,2094,610,2158,,-140,1496,,,-18,1000,,,,,
2016-01-05,44,2016-01-05T21:30:00Z,,15406,5879,952,7820,0,0,2094,460,2177,,-144,1492,,,64,972,,,,,
2016-01-05,45,2016-01-05T22:00:00Z,,13577,5615,818,7822,0,0,2096,382,2278,,-166,1490,,,150,984,,,,,
2016-01-05,46,2016-01-05T22:30:00Z,,12048,4989,837,7818,0,0,2095,316,2281,,-76,1490,,,170,1006,,,,,
2016-01-05,47,2016-01-05T23:00:00Z,,10661,4266,782,7819,0,0,2095,142,2164,,74,1490,,,198,1002,,,,,
2016-01-05,48,2016-01-04T23:30:00Z,,8063,3387,786,7700,0,0,2036,-120,3176,,242,1898,,,190,946,,,,,
2016-01-06,1,2016-01-06T00:00:00Z,,9647,4123,754,7820,0,0,2093,-680,2234,,286,1490,,,198,964,,,,,
2016-01-06,2,2016-01-06T00:30:00Z,,10388,4193,751,7813,0,0,2094,-1362,2253,,286,1490,,,198,974,,,,,
2016-01-06,3,2016-01-06T01:00:00Z,,10686,4137,717,7816,0,0,2089,-1902,2208,,286,1490,,,198,974,,,,,
2016-01-06,4,2016-01-06T01:30:00Z,,10210,4105,715,7811,0,0,2091,-2014,2132,,214,1490,,,152,976,,,,,
2016-01-06,5,2016-01-06T02:00:00Z,,9870,4143,705,7805,0,0,2092,-2068,2114,,74,1490,,,80,1018,,,,,
2016-01-06,6,2016-01-06T02:30:00Z,,9879,4148,700,7814,0,0,2095,-2190,2048,,14,1490,,,102,980,,,,,
2016-01-06,7,2016-01-06T03:00:00Z,,9321,4224,680,7814,0,0,2091,-2174,2163,,-60,1490,,,74,984,,,,,
2016-01-06,8,2016-01-06T03:30:00Z,,8661,4329,678,7823,0,0,2094,-2164,2212,,-96,1490,,,74,978,,,,,
2016-01-06,9,2016-01-06T04:00:00Z,,8513,4315,698,7823,0,0,2096,-2152,2168,,-134,1490,,,74,974,,,,,
2016-01-06,10,2016-01-06T04:30:00Z,,8583,4393,698,7819,0,0,2093,-2132,2118,,-134,1490,,,74,988,,,,,
2016-01-06,11,2016-01-06T05:00:00Z,,9212,4373,697,7822,0,0,2094,-2124,2106,,-78,1490,,,74,988,,,,,
2016-01-06,12,2016-01-06T05:30:00Z,,10062,4358,607,7825,0,0,2095,-1766,2018,,0,1490,,,74,982,,,,,
2016-01-06,13,2016-01-06T06:00:00Z,,12070,4734,597,7823,0,0,2094,-800,1937,,126,1490,,,146,998,,,,,
2016-01-06,14,2016-01-06T06:30:00Z,,14214,5193,649,7818,0,0,2095,-18,1943,,58,1490,,,120,1004,,,,,
2016-01-06,15,2016-01-06T07:00:00Z,,17276,5865,843,7815,0,0,2094,450,1979,,-90,1490,,,-36,1010,,,,,
2016-01-06,16,2016-01-06T07:30:00Z,,19323,6170,884,7810,0,0,2091,506,2129,,-230,1490,,,-140,984,,,,,
2016-01-06,17,2016-01-06T08:00:00Z,,20363,6131,882,7811,0,0,2091,376,2291,,-218,1490,,,-212,984,,,,,
2016-01-06,18,2016-01-06T08:30:00Z,,20342,6029,862,7810,0,0,2096,324,2403,,-170,1490,,,-212,974,,,,,
2016-01-06,19,2016-01-06T09:00:00Z,,20681,6092,902,7803,0,0,2089,650,2337,,-210,1492,,,-246,1006,,,,,
2016-01-06,20,2016-01-06T09:30:00Z,,20753,6118,901,7806,0,0,2094,636,2282,,-224,1490,,,-252,982,,,,,
2016-01-06,21,2016-01-06T10:00:00Z,,20747,6202,877,7810,0,0,2095,566,2212,,-278,1492,,,-238,982,,,,,
2016-01-06,22,2016-01-06T10:30:00Z,,20520,6353,895,7810,0,0,2094,480,2182,,-280,1492,,,-130,982,,,,,
2016-01-06,23,2016-01-06T11:00:00Z,,20273,6515,879,7814,0,0,2084,466,2234,,-336,1490,,,22,984,,,,,
2016-01-06,24,2016-01-06T11:30:00Z,,19960,6550,750,7816,0,0,2023,616,2405,,-336,1492,,,48,968,,,,,
2016-01-06,25,2016-01-06T12:00:00Z,,19817,6501,761,7815,0,0,2007,634,2504,,-268,1492,,,34,988,,,,,
2016-01-06,26,2016-01-06T12:30:00Z,,19592,6501,772,7824,0,0,2009,466,2647,,-168,1492,,,-40,976,,,,,
2016-01-06,27,2016-01-06T13:00:00Z,,19468,6545,810,7834,0,0,2008,342,2700,,-214,1492,,,58,1002,,,,,
2016-01-06,28,2016-01-06T13:30:00Z,,19462,6588,823,7828,0,0,2006,310,2748,,-286,1492,,,102,978,,,,,
2016-01-06,29,2016-01-06T14:00:00Z,,19471,6702,820,7829,0,0,2005,352,2804,,-286,1492,,,100,1008,,,,,
2016-01-06,30,2016-01-06T14:30:00Z,,19307,6942,832,7821,0,0,2005,398,2729,,-286,1492,,,86,1024,,,,,
2016-01-06,31,2016-01-06T15:00:00Z,,19717,7257,863,7825,0,0,2003,338,2822,,-324,1496,,,-50,796,,,,,
2016-01-06,32,2016-01-06T15:30:00Z,,20346,7891,861,7826,0,0,2007,380,2974,,-330,1496,,,-114,816,,,,,
2016-01-06,33,2016-01-06T16:00:00Z,,21208,8596,864,7826,0,0,2007,460,3122,,-262,1496,,,-56,1002,,,,,
2016-01-06,34,2016-01-06T16:30:00Z,,21399,9020,911,7825,0,0,2019,1080,3139,,-190,1496,,,-102,990,,,,,
2016-01-06,35,2016-01-06T17:00:00Z,,21165,8968,911,7823,0,0,2087,1440,3115,,-200,1496,,,-122,980,,,,,
2016-01-06,36,2016-01-06T17:30:00Z,,21036,8799,882,7824,0,0,2089,1382,3247,,-342,1496,,,-192,966,,,,,
2016-01-06,37,2016-01-06T18:00:00Z,,21357,8496,818,7821,0,0,2091,934,3464,,-472,1496,,,-246,980,,,,,
2016-01-06,38,2016-01-06T18:30:00Z,,21099,8256,792,7819,0,0,2093,750,3684,,-392,1496,,,-206,1022,,,,,
2016-01-06,39,2016-01-06T19:00:00Z,,20234,8170,744,7818,0,0,2092,624,3764,,-244,1496,,,-224,1012,,,,,
2016-01-06,40,2016-01-06T19:30:00Z,,19277,7561,739,7815,0,0,2093,600,3921,,-104,1496,,,-178,1010,,,,,
2016-01-06,41,2016-01-06T20:00:00Z,,18748,6605,711,7817,0,0,2092,354,3886,,-64,1496,,,-104,994,,,,,
2016-01-06,42,2016-01-06T20:30:00Z,,17647,5765,682,7820,0,0,2094,410,3658,,-28,1496,,,-66,1020,,,,,
2016-01-06,43,2016-01-06T21:00:00Z,,15914,5149,634,7768,0,0,2096,452,3773,,20,1496,,,40,1018,,,,,
2016-01-06,44,2016-01-06T21:30:00Z,,14047,4719,589,7743,0,0,2093,350,3787,,52,1494,,,108,1002,,,,,
2016-01-06,45,2016-01-06T22:00:00Z,,12065,4508,570,7738,0,0,2096,412,3447,,128,1492,,,188,1020,,,,,
2016-01-06,46,2016-01-06T22:30:00Z,,10349,4276,567,7747,0,0,2094,178,3410,,240,1492,,,188,970,,,,,
2016-01-06,47,2016-01-06T23:00:00Z,,8912,3648,518,7740,0,0,2094,38,3365,,284,1370,,,198,870,,,,,
2016-01-06,48,2016-01-05T23:30:00Z,,9459,4111,768,7818,0,0,2093,50,2160,,222,1490,,,198,1010,,,,,
2016-01-07,1,2016-01-07T00:00:00Z,,8661,2340,506,7745,0,0,2035,-918,3699,,286,1370,,,198,806,,,,,
2016-01-07,2,2016-01-07T00:30:00Z,,9034,2183,508,7741,0,0,2084,-1468,4024,,262,1370,,,200,812,,,,,
2016-01-07,3,2016-01-07T01:00:00Z,,8959,2162,508,7742,0,0,2086,-2066,4271,,250,1370,,,200,826,,,,,
2016-01-07,4,2016-01-07T01:30:00Z,,8128,2155,508,7741,0,0,2052,-2138,4431,,228,1370,,,200,834,,,,,
2016-01-07,5,2016-01-07T02:00:00Z,,7754,2150,507,7732,0,0,2064,-2222,4301,,144,1370,,,200,852,,,,,
2016-01-07,6,2016-01-07T02:30:00Z,,7974,1976,507,7727,0,0,2092,-2334,4137,,142,1370,,,200,852,,,,,
2016-01-07,7,2016-01-07T03:00:00Z,,7625,1775,505,7730,0,0,2088,-2478,4589,,142,1370,,,200,838,,,,,
2016-01-07,8,2016-01-07T03:30:00Z,,6756,1683,506,7741,0,0,2067,-2474,4963,,142,1370,,,200,820,,,,,
2016-01-07,9,2016-01-07T04:00:00Z,,6375,1679,507,7732,0,0,2082,-2450,5088,,142,1370,,,200,842,,,,,
2016-01-07,10,2016-01-07T04:30:00Z,,6541,1687,507,7727,0,0,2081,-2434,5007,,142,1370,,,200,844,,,,,
2016-01-07,11,2016-01-07T05:00:00Z,,6925,1833,506,7720,0,0,2091,-2354,4912,,142,1370,,,200,846,,,,,
2016-01-07,12,2016-01-07T05:30:00Z,,7500,2144,507,7706,0,0,2093,-1708,4683,,142,1368,,,198,880,,,,,
2016-01-07,13,2016-01-07T06:00:00Z,,8789,2974,506,7695,0,0,2094,-686,4583,,200,1494,,,200,1034,,,,,
2016-01-07,14,2016-01-07T06:30:00Z,,10238,3957,506,7699,0,0,2069,144,4856,,286,1494,,,200,986,,,,,
2016-01-07,15,2016-01-07T07:00:00Z,,12871,4858,539,7689,0,0,2092,336,5056,,286,1494,,,156,1002,,,,,
2016-01-07,16,2016-01-07T07:30:00Z,,14243,5272,567,7684,0,0,2095,708,5237,,254,1494,,,32,1026,,,,,
2016-01-07,17,2016-01-07T08:00:00Z,,15237,5493,633,7679,0,0,2095,684,5270,,186,1494,,,6,1034,,,,,
2016-01-07,18,2016-01-07T08:30:00Z,,15358,5708,654,7679,0,0,2094,588,5265,,108,1494,,,-52,990,,,,,
2016-01-07,19,2016-01-07T09:00:00Z,,15680,5908,763,7672,0,0,2088,674,5318,,-40,1494,,,-58,1024,,,,,
2016-01-07,20,2016-01-07T09:30:00Z,,15985,6123,828,7574,0,0,2085,802,5321,,-190,1494,,,-132,1036,,,,,
2016-01-07,21,2016-01-07T10:00:00Z,,16389,6374,853,7411,0,0,2089,670,5088,,-192,1494,,,-214,1018,,,,,
2016-01-07,22,2016-01-07T10:30:00Z,,16444,6521,747,7375,0,0,2088,690,4819,,-74,1494,,,-214,1012,,,,,
2016-01-07,23,2016-01-07T11:00:00Z,,16649,6122,837,7357,0,0,2087,1154,4469,,-66,1494,,,-214,1002,,,,,
2016-01-07,24,2016-01-07T11:30:00Z,,17049,6232,895,7357,0,0,2079,396,4448,,-66,1494,,,-214,982,,,,,
2016-01-07,25,2016-01-07T12:00:00Z,,17049,6249,894,7355,0,0,2078,344,4518,,-74,1494,,,-214,988,,,,,
2016-01-07,26,2016-01-07T12:30:00Z,,16849,6277,887,7353,0,0,2084,490,4507,,-188,1494,,,-214,1000,,,,,
2016-01-07,27,2016-01-07T13:00:00Z,,16873,6361,843,7355,0,0,2087,544,4240,,-266,1494,,,-214,1004,,,,,
2016-01-07,28,2016-01-07T13:30:00Z,,16171,6487,846,7367,0,0,2088,428,4524,,-286,1496,,,-214,974,,,,,
2016-01-07,29,2016-01-07T14:00:00Z,,15753,6472,849,7361,0,0,2090,402,4782,,-286,1496,,,-214,978,,,,,
2016-01-07,30,2016-01-07T14:30:00Z,,15558,6547,852,7359,0,0,2091,340,4721,,-286,1496,,,-214,984,,,,,
2016-01-07,31,2016-01-07T15:00:00Z,,15369,6907,757,7358,0,0,2093,202,5040,,-324,1496,,,-214,950,,,,,
2016-01-07,32,2016-01-07T15:30:00Z,,16053,7240,767,7339,0,0,2093,346,5068,,-350,1496,,,-162,1000,,,,,
2016-01-07,33,2016-01-07T16:00:00Z,,17463,7863,918,7331,0,0,2093,592,4906,,-418,1496,,,-168,986,,,,,
2016-01-07,34,2016-01-07T16:30:00Z,,18849,8820,996,7324,0,0,2093,980,4901,,-464,1496,,,-248,1004,,,,,
2016-01-07,35,2016-01-07T17:00:00Z,,19268,8992,1026,7330,0,0,2093,1232,4913,,-464,1494,,,-252,984,,,,,
2016-01-07,36,2016-01-07T17:30:00Z,,19313,8849,1033,7332,0,0,2093,1190,4808,,-464,1494,,,-252,982,,,,,
2016-01-07,37,2016-01-07T18:00:00Z,,19481,8721,1031,7327,0,0,2094,954,4697,,-464,1496,,,-252,998,,,,,
2016-01-07,38,2016-01-07T18:30:00Z,,19104,8516,1031,7333,0,0,2093,838,4796,,-460,1494,,,-252,974,,,,,
2016-01-07,39,2016-01-07T19:00:00Z,,18438,8452,1037,7327,0,0,2094,546,4839,,-370,1496,,,-252,1006,,,,,
2016-01-07,40,2016-01-07T19:30:00Z,,17552,7886,1038,7328,0,0,2094,538,4842,,-270,1496,,,-246,1002,,,,,
2016-01-07,41,2016-01-07T20:00:00Z,,16446,7419,1038,7332,0,0,2092,554,4769,,-122,1496,,,-224,994,,,,,
2016-01-07,42,2016-01-07T20:30:00Z,,14895,7164,1036,7325,0,0,2091,366,4773,,-42,1496,,,-166,1008,,,,,
2016-01-07,43,2016-01-07T21:00:00Z,,13594,6883,882,7326,0,0,2093,464,4695,,-118,1496,,,-84,1016,,,,,
2016-01-07,44,2016-01-07T21:30:00Z,,12435,6105,761,7336,0,0,2094,348,4595,,-120,1496,,,-48,1004,,,,,
2016-01-07,45,2016-01-07T22:00:00Z,,11403,5015,617,7384,0,0,2094,178,4423,,28,1496,,,-44,984,,,,,
2016-01-07,46,2016-01-07T22:30:00Z,,9657,4792,613,7489,0,0,2094,64,4255,,178,1496,,,56,1020,,,,,
2016-01-07,47,2016-01-07T23:00:00Z,,8648,3973,581,7498,0,0,2093,-78,3999,,282,1496,,,186,1038,,,,,
2016-01-07,48,2016-01-06T23:30:00Z,,8115,2956,505,7747,0,0,2066,4,3351,,286,1370,,,198,826,,,,,
2016-01-08,1,2016-01-08T00:00:00Z,,8768,3366,580,7085,0,0,2094,-166,3690,,286,1494,,,198,1020,,,,,
2016-01-08,2,2016-01-08T00:30:00Z,,9646,3568,578,7070,0,0,2092,-514,3423,,286,1496,,,198,1018,,,,,
2016-01-08,3,2016-01-08T01:00:00Z,,10621,3817,554,7071,0,0,2092,-1528,3081,,286,1494,,,200,978,,,,,
2016-01-08,4,2016-01-08T01:30:00Z,,10522,3768,553,7058,0,0,2092,-1842,2842,,286,1496,,,140,1018,,,,,
2016-01-08,5,2016-01-08T02:00:00Z,,10096,3847,552,7067,0,0,2095,-1686,2754,,242,1496,,,132,1028,,,,,
2016-01-08,6,2016-01-08T02:30:00Z,,10038,3922,551,7063,0,0,2095,-1626,2715,,96,1496,,,196,1016,,,,,
2016-01-08,7,2016-01-08T03:00:00Z,,10194,3880,550,7063,0,0,2092,-1658,2588,,22,1496,,,174,1026,,,,,
2016-01-08,8,2016-01-08T03:30:00Z,,10141,3851,550,7065,0,0,2089,-1646,2286,,56,1496,,,102,1028,,,,,
2016-01-08,9,2016-01-08T04:00:00Z,,10219,3963,548,7067,0,0,2094,-1796,1902,,68,1496,,,102,998,,,,,
2016-01-08,10,2016-01-08T04:30:00Z,,10120,4007,547,7065,0,0,2095,-1778,1962,,60,1496,,,102,1010,,,,,
2016-01-08,11,2016-01-08T05:00:00Z,,10552,4196,547,7062,0,0,2095,-1692,1841,,132,1496,,,168,1036,,,,,
2016-01-08,12,2016-01-08T05:30:00Z,,11117,4881,546,7074,0,0,2092,-1660,1623,,252,1496,,,198,1008,,,,,
2016-01-08,13,2016-01-08T06:00:00Z,,12410,5860,557,7067,0,0,2094,-668,1467,,284,1496,,,200,1034,,,,,
2016-01-08,14,2016-01-08T06:30:00Z,,14644,6409,561,7068,0,0,2097,76,1451,,286,1496,,,200,1012,,,,,
2016-01-08,15,2016-01-08T07:00:00Z,,18053,6985,637,7066,0,0,2095,484,1562,,244,1496,,,152,888,,,,,
2016-01-08,16,2016-01-08T07:30:00Z,,19349,7656,896,7066,0,0,2093,836,1558,,98,1496,,,0,868,,,,,
2016-01-08,17,2016-01-08T08:00:00Z,,19719,8217,985,7075,0,0,2094,672,1589,,-50,1496,,,-46,978,,,,,
2016-01-08,18,2016-01-08T08:30:00Z,,19501,8329,991,7069,0,0,2083,346,1728,,-200,1496,,,2,970,,,,,
2016-01-08,19,2016-01-08T09:00:00Z,,19632,8362,974,7063,0,0,2041,376,2055,,-224,1496,,,-66,998,,,,,
2016-01-08,20,2016-01-08T09:30:00Z,,19289,8495,965,7053,0,0,2040,480,2222,,-244,1496,,,-68,970,,,,,
2016-01-08,21,2016-01-08T10:00:00Z,,19085,8457,955,6988,0,0,2079,332,2406,,-220,1496,,,-114,978,,,,,
2016-01-08,22,2016-01-08T10:30:00Z,,19080,8363,852,6907,0,0,2096,370,2527,,-224,1496,,,-116,1004,,,,,
2016-01-08,23,2016-01-08T11:00:00Z,,18979,8279,748,6815,0,0,2095,422,2658,,-258,1496,,,-112,986,,,,,
2016-01-08,24,2016-01-08T11:30:00Z,,18854,8201,722,6800,0,0,2092,410,2550,,-286,1496,,,-142,1028,,,,,
2016-01-08,25,2016-01-08T12:00:00Z,,19093,8147,693,6808,0,0,2086,340,2542,,-266,1496,,,-246,976,,,,,
2016-01-08,26,2016-01-08T12:30:00Z,,18681,8073,683,6812,0,0,2067,366,2764,,-302,1496,,,-252,996,,,,,
2016-01-08,27,2016-01-08T13:00:00Z,,18887,7799,645,6810,0,0,2059,386,2560,,-306,1496,,,-248,1016,,,,,
2016-01-08,28,2016-01-08T13:30:00Z,,18927,7727,648,6887,0,0,2091,398,2437,,-310,1496,,,-162,1004,,,,,
2016-01-08,29,2016-01-08T14:00:00Z,,19011,7807,674,6948,0,0,2092,364,2380,,-306,1496,,,-144,1006,,,,,
2016-01-08,30,2016-01-08T14:30:00Z,,18809,8197,672,6838,0,0,2092,346,2292,,-306,1496,,,-144,990,,,,,
2016-01-08,31,2016-01-08T15:00:00Z,,18981,8437,659,6734,0,0,2093,368,2126,,-342,1496,,,-144,1010,,,,,
2016-01-08,32,2016-01-08T15:30:00Z,,19929,8906,701,6715,0,0,2093,404,1880,,-350,1496,,,-144,1006,,,,,
2016-01-08,33,2016-01-08T16:00:00Z,,20787,9924,784,6718,0,0,2091,318,1840,,-282,1496,,,-156,984,,,,,
2016-01-08,34,2016-01-08T16:30:00Z,,21443,10811,1000,6714,0,0,2091,648,1835,,-324,1496,,,-200,1010,,,,,
2016-01-08,35,2016-01-08T17:00:00Z,,21377,11154,1019,6714,0,0,2092,1104,1915,,-440,1496,,,-246,976,,,,,
2016-01-08,36,2016-01-08T17:30:00Z,,21418,11029,1018,6714,0,0,2093,966,1863,,-448,1496,,,-240,988,,,,,
2016-01-08,37,2016-01-08T18:00:00Z,,21759,10908,977,6711,0,0,2093,842,1748,,-448,1496,,,-252,1030,,,,,
2016-01-08,38,2016-01-08T18:30:00Z,,21598,10812,902,6794,0,0,2097,620,1791,,-448,1496,,,-252,1022,,,,,
2016-01-08,39,2016-01-08T19:00:00Z,,20669,10770,707,6821,0,0,2097,734,1684,,-414,1496,,,-252,1022,,,,,
2016-01-08,40,2016-01-08T19:30:00Z,,19550,10512,705,6830,0,0,2095,532,1644,,-274,1496,,,-180,1000,,,,,
2016-01-08,41,2016-01-08T20:00:00Z,,18636,9777,695,6826,0,0,2093,348,1730,,-154,1496,,,-44,990,,,,,
2016-01-08,42,2016-01-08T20:30:00Z,,17974,8517,695,6836,0,0,2093,370,1650,,-106,1496,,,20,996,,,,,
2016-01-08,43,2016-01-08T21:00:00Z,,17560,7578,647,6758,0,0,2089,498,1496,,-206,1496,,,-80,1006,,,,,
2016-01-08,44,2016-01-08T21:30:00Z,,16206,7203,641,6678,0,0,2092,398,1479,,-210,1496,,,-118,1008,,,,,
2016-01-08,45,2016-01-08T22:00:00Z,,14015,7447,567,6734,0,0,2097,316,1608,,-92,1494,,,-74,984,,,,,
2016-01-08,46,2016-01-08T22:30:00Z,,12610,7154,564,6773,0,0,2096,208,1632,,-2,1496,,,74,988,,,,,
2016-01-08,47,2016-01-08T23:00:00Z,,11372,6464,492,6769,0,0,2097,30,1668,,148,1496,,,156,1004,,,,,
2016-01-08,48,2016-01-07T23:30:00Z,,8540,3203,580,7509,0,0,2094,-90,3911,,286,1496,,,198,994,,,,,
2016-01-09,1,2016-01-09T00:00:00Z,,10521,6073,492,6764,0,0,2096,-440,1453,,250,1496,,,200,984,,,,,
2016-01-09,2,2016-01-09T00:30:00Z,,10637,6113,531,6774,0,0,2096,-732,1403,,284,1496,,,200,1004,,,,,
2016-01-09,3,2016-01-09T01:00:00Z,,10519,6156,475,6818,0,0,2097,-1192,1382,,284,1496,,,200,982,,,,,
2016-01-09,4,2016-01-09T01:30:00Z,,10097,6017,454,6845,0,0,2096,-1612,1353,,286,1496,,,200,1000,,,,,
2016-01-09,5,2016-01-09T02:00:00Z,,10121,5829,454,6748,0,0,2097,-1990,1376,,246,1496,,,200,1000,,,,,
2016-01-09,6,2016-01-09T02:30:00Z,,10060,5878,454,6721,0,0,2096,-2356,1554,,106,1496,,,200,984,,,,,
2016-01-09,7,2016-01-09T03:00:00Z,,9551,5750,449,6720,0,0,2095,-2340,1643,,30,1496,,,132,994,,,,,
2016-01-09,8,2016-01-09T03:30:00Z,,8834,5692,447,6697,0,0,2096,-2328,1814,,98,1496,,,52,992,,,,,
2016-01-09,9,2016-01-09T04:00:00Z,,8258,5655,445,6728,0,0,2096,-2242,1814,,120,1496,,,38,1014,,,,,
2016-01-09,10,2016-01-09T04:30:00Z,,7806,5600,444,6802,0,0,2096,-2060,1830,,126,1496,,,22,998,,,,,
2016-01-09,11,2016-01-09T05:00:00Z,,7705,5422,434,6803,0,0,2093,-2050,1924,,146,1496,,,92,990,,,,,
2016-01-09,12,2016-01-09T05:30:00Z,,8078,5417,434,6803,0,0,2095,-1994,1806,,98,1496,,,164,1004,,,,,
2016-01-09,13,2016-01-09T06:00:00Z,,8792,5475,433,6812,0,0,2090,-1786,1949,,170,1496,,,194,1004,,,,,
2016-01-09,14,2016-01-09T06:30:00Z,,8440,5611,433,6805,0,0,2094,-640,2013,,280,1496,,,200,998,,,,,
2016-01-09,15,2016-01-09T07:00:00Z,,9292,5603,448,6802,0,0,2096,2,2087,,282,1496,,,200,1002,,,,,
2016-01-09,16,2016-01-09T07:30:00Z,,10101,5605,471,6805,0,0,2096,326,2131,,254,1496,,,200,1002,,,,,
2016-01-09,17,2016-01-09T08:00:00Z,,11649,5636,559,6800,0,0,2084,420,2275,,282,1496,,,196,1032,,,,,
2016-01-09,18,2016-01-09T08:30:00Z,,12861,6002,569,6811,0,0,2083,354,2535,,286,1496,,,166,1006,,,,,
2016-01-09,19,2016-01-09T09:00:00Z,,13820,6266,689,6728,0,0,2093,386,2694,,278,1496,,,128,1020,,,,,
2016-01-09,20,2016-01-09T09:30:00Z,,14663,6713,682,6600,0,0,2095,586,2550,,196,1496,,,52,1028,,,,,
2016-01-09,21,2016-01-09T10:00:00Z,,15109,7083,688,6576,0,0,2093,382,2747,,112,1496,,,-20,984,,,,,
2016-01-09,22,2016-01-09T10:30:00Z,,15024,7273,691,6566,0,0,2091,332,3085,,48,1496,,,-50,976,,,,,
2016-01-09,23,2016-01-09T11:00:00Z,,15094,7324,685,6556,0,0,2096,364,3102,,-14,1496,,,-82,1010,,,,,
2016-01-09,24,2016-01-09T11:30:00Z,,15017,7492,680,6549,0,0,2091,368,3153,,-54,1496,,,-82,1000,,,,,
2016-01-09,25,2016-01-09T12:00:00Z,,14863,7605,666,6552,0,0,2094,438,3223,,-94,1496,,,-100,1032,,,,,
2016-01-09,26,2016-01-09T12:30:00Z,,14986,7607,669,6589,0,0,2094,442,3230,,-94,1496,,,-144,1018,,,,,
2016-01-09,27,2016-01-09T13:00:00Z,,14863,7518,656,6549,0,0,2093,544,3255,,-104,1496,,,-166,1000,,,,,
2016-01-09,28,2016-01-09T13:30:00Z,,14833,7476,657,6543,0,0,2092,422,3276,,-94,1496,,,-108,1000,,,,,
